122,430600,RS,"14,360",1.0,0.210172%
123,430605,RS,"7,659",0.6,0.126103%
124,430607,RS,"2,915",0.6,0.126103%
125,430610,RS,"64,126",2.4,0.504414%
126,430613,RS,"2,136",0.6,0.126103%
127,430620,RS,"12,876",0.8,0.168138%
128,430630,RS,"4,834",0.6,0.126103%
129,430632,RS,"3,199",0.6,0.126103%
130,430635,RS,"2,853",0.6,0.126103%
131,430637,RS,"3,144",0.6,0.126103%
132,430640,RS,"29,528",1.4,0.294241%
133,430642,RS,"2,192",0.6,0.126103%
134,430645,RS,"3,403",0.6,0.126103%
135,430650,RS,"15,038",1.0,0.210172%
136,430660,RS,"39,957",1.8,0.378310%
137,430655,RS,"2,623",0.6,0.126103%
138,430670,RS,"3,421",0.6,0.126103%
139,430673,RS,"5,301",0.6,0.126103%
140,430675,RS,"2,082",0.6,0.126103%
141,430676,RS,"36,911",1.6,0.336276%
142,430680,RS,"21,609",1.2,0.252207%
143,430690,RS,"25,563",1.4,0.294241%
144,430692,RS,"1,462",0.6,0.126103%
145,430695,RS,"3,108",0.6,0.126103%
146,430693,RS,"9,101",0.6,0.126103%
147,430697,RS,"3,063",0.6,0.126103%
148,430700,RS,"101,122",3.0,0.630517%
149,430705,RS,"3,198",0.6,0.126103%
150,430720,RS,"5,248",0.6,0.126103%
151,430730,RS,"7,899",0.6,0.126103%
152,430740,RS,"3,287",0.6,0.126103%
153,430745,RS,"3,291",0.6,0.126103%
154,430750,RS,"15,770",1.0,0.210172%
155,430755,RS,"6,178",0.6,0.126103%
156,430760,RS,"45,500",2.0,0.420345%
157,430770,RS,"83,700",2.8,0.588483%
158,430780,RS,"32,309",1.6,0.336276%
159,430781,RS,"3,741",0.6,0.126103%
160,430783,RS,"2,795",0.6,0.126103%
161,430786,RS,"2,689",0.6,0.126103%
162,430790,RS,"67,465",2.4,0.504414%
163,430800,RS,"6,871",0.6,0.126103%
164,430805,RS,"2,587",0.6,0.126103%
165,430807,RS,"3,993",0.6,0.126103%
166,430810,RS,"12,992",0.8,0.168138%
