1,320010,ES,"31,004",1.6,1.503759%
2,320016,ES,"11,696",0.8,0.751880%
3,320013,ES,"9,513",0.6,0.563910%
4,320020,ES,"30,696",1.6,1.503759%
5,320030,ES,"13,982",1.0,0.939850%
6,320035,ES,"7,345",0.6,0.563910%
7,320040,ES,"24,265",1.4,1.315789%
8,320050,ES,"7,505",0.6,0.563910%
9,320060,ES,"83,152",2.8,2.631578%
10,320070,ES,"9,967",0.6,0.563910%
11,320080,ES,"29,178",1.4,1.315789%
12,320090,ES,"40,884",1.8,1.691728%
13,320100,ES,"14,239",1.0,0.939850%
14,320110,ES,"9,496",0.6,0.563910%
15,320115,ES,"11,933",0.8,0.751880%
16,320120,ES,"191,042",4.0,3.759398%
17,320130,ES,"350,615",4.0,3.759398%
18,320140,ES,"34,900",1.6,1.503759%
19,320150,ES,"112,432",3.2,3.007519%
20,320160,ES,"28,600",1.4,1.315789%
21,320170,ES,"11,741",0.8,0.751880%
22,320180,ES,"4,493",0.6,0.563910%
23,320190,ES,"31,946",1.6,1.503759%
24,320200,ES,"6,414",0.6,0.563910%
25,320210,ES,"23,154",1.2,1.127820%
26,320220,ES,"17,334",1.2,1.127820%
27,320225,ES,"10,990",0.8,0.751880%
28,320230,ES,"28,033",1.4,1.315789%
29,320240,ES,"106,583",3.2,3.007519%
30,320245,ES,"22,609",1.2,1.127820%
31,320250,ES,"11,258",0.8,0.751880%
32,320255,ES,"8,938",0.6,0.563910%
33,320260,ES,"12,603",0.8,0.751880%
34,320265,ES,"11,829",0.8,0.751880%
35,320270,ES,"14,107",1.0,0.939850%
36,320280,ES,"31,209",1.6,1.503759%
37,320290,ES,"10,840",0.8,0.751880%
38,320300,ES,"27,422",1.4,1.315789%
39,320305,ES,"25,073",1.4,1.315789%
40,320310,ES,"10,932",0.8,0.751880%
41,320313,ES,"15,848",1.0,0.939850%
42,320316,ES,"10,818",0.8,0.751880%
43,320320,ES,"143,509",3.8,3.571427%
44,320330,ES,"13,721",1.0,0.939850%
45,320332,ES,"34,412",1.6,1.503759%
46,320334,ES,"14,422",1.0,0.939850%
47,320335,ES,"11,198",0.8,0.751880%
48,320340,ES,"25,880",1.4,1.315789%
49,320350,ES,"17,894",1.2,1.127820%
50,320360,ES,"5,637",0.6,0.563910%
51,320370,ES,"18,298",1.2,1.127820%
52,320380,ES,"14,452",1.0,0.939850%
53,320390,ES,"46,263",2.0,1.879698%
54,320400,ES,"21,636",1.2,1.127820%
55,320405,ES,"23,935",1.4,1.315789%
56,320410,ES,"24,093",1.4,1.315789%
57,320420,ES,"18,364",1.2,1.127820%
58,320425,ES,"7,034",0.6,0.563910%
59,320430,ES,"10,373",0.8,0.751880%
60,320435,ES,"17,623",1.2,1.127820%
61,320440,ES,"11,330",0.8,0.751880%
62,320450,ES,"12,223",0.8,0.751880%
63,320455,ES,"34,591",1.6,1.503759%
64,320460,ES,"21,916",1.2,1.127820%
65,320465,ES,"8,036",0.6,0.563910%
66,320470,ES,"32,264",1.6,1.503759%
67,320480,ES,"10,403",0.8,0.751880%
68,320490,ES,"110,454",3.2,3.007519%
69,320495,ES,"11,341",0.8,0.751880%
70,320500,ES,"416,029",4.0,3.759398%
71,320501,ES,"24,271",1.4,1.315789%
72,320503,ES,"19,265",1.2,1.127820%
73,320506,ES,"20,776",1.2,1.127820%
74,320510,ES,"65,888",2.4,2.255638%
75,320515,ES,"8,699",0.6,0.563910%
76,320517,ES,"13,827",1.0,0.939850%
77,320520,ES,"419,854",4.0,3.759398%
