220667,PI,"6,641",0.6,0.344432%
220669,PI,"8,846",0.6,0.344432%
220670,PI,"7,279",0.6,0.344432%
220672,PI,"8,330",0.6,0.344432%
220675,PI,"4,723",0.6,0.344432%
220680,PI,"8,457",0.6,0.344432%
220795,PI,"4,276",0.6,0.344432%
220690,PI,"6,493",0.6,0.344432%
220695,PI,"3,371",0.6,0.344432%
220700,PI,"36,266",1.6,0.918485%
220710,PI,"2,390",0.6,0.344432%
220720,PI,"6,742",0.6,0.344432%
220730,PI,"4,074",0.6,0.344432%
220735,PI,"3,479",0.6,0.344432%
220740,PI,"4,988",0.6,0.344432%
220750,PI,"14,151",1.0,0.574053%
220755,PI,"3,909",0.6,0.344432%
220760,PI,"10,530",0.8,0.459242%
220770,PI,"149,348",3.8,2.181389%
220775,PI,"4,470",0.6,0.344432%
220777,PI,"6,241",0.6,0.344432%
220779,PI,"3,914",0.6,0.344432%
220780,PI,"20,133",1.2,0.688863%
220785,PI,"3,645",0.6,0.344432%
220790,PI,"38,014",1.8,1.033295%
220793,PI,"2,472",0.6,0.344432%
220800,PI,"76,309",2.6,1.492526%
220810,PI,"11,900",0.8,0.459242%
220820,PI,"18,023",1.2,0.688863%
220830,PI,"28,066",1.4,0.803674%
220840,PI,"62,600",2.4,1.377716%
220850,PI,"12,239",0.8,0.459242%
220855,PI,"2,637",0.6,0.344432%
220860,PI,"3,107",0.6,0.344432%
220865,PI,"8,775",0.6,0.344432%
220870,PI,"8,580",0.6,0.344432%
220880,PI,"17,696",1.2,0.688863%
220885,PI,"4,255",0.6,0.344432%
220887,PI,"4,368",0.6,0.344432%
220890,PI,"7,112",0.6,0.344432%
220900,PI,"6,328",0.6,0.344432%
220910,PI,"6,119",0.6,0.344432%
220915,PI,"3,910",0.6,0.344432%
220920,PI,"6,152",0.6,0.344432%
220930,PI,"5,694",0.6,0.344432%
220937,PI,"5,180",0.6,0.344432%
220935,PI,"4,534",0.6,0.344432%
220940,PI,"6,215",0.6,0.344432%
220945,PI,"2,109",0.6,0.344432%
220950,PI,"3,713",0.6,0.344432%
220955,PI,"4,367",0.6,0.344432%
220960,PI,"2,931",0.6,0.344432%
220965,PI,"5,759",0.6,0.344432%
220970,PI,"6,332",0.6,0.344432%
220975,PI,"2,942",0.6,0.344432%
220980,PI,"4,885",0.6,0.344432%
220985,PI,"4,516",0.6,0.344432%
220987,PI,"5,873",0.6,0.344432%
220990,PI,"6,101",0.6,0.344432%
220995,PI,"4,738",0.6,0.344432%
220997,PI,"7,700",0.6,0.344432%
221000,PI,"20,077",1.2,0.688863%
221005,PI,"5,237",0.6,0.344432%
221010,PI,"3,702",0.6,0.344432%
221020,PI,"6,615",0.6,0.344432%
221030,PI,"5,771",0.6,0.344432%
221035,PI,"4,488",0.6,0.344432%
221037,PI,"2,593",0.6,0.344432%
221038,PI,"2,407",0.6,0.344432%
221039,PI,"2,994",0.6,0.344432%
221040,PI,"18,132",1.2,0.688863%
221050,PI,"13,956",1.0,0.574053%
221060,PI,"33,613",1.6,0.918485%
221062,PI,"3,475",0.6,0.344432%
221063,PI,"4,199",0.6,0.344432%
221065,PI,"9,799",0.6,0.344432%
221070,PI,"14,393",1.0,0.574053%
221080,PI,"12,385",0.8,0.459242%
221090,PI,"4,519",0.6,0.344432%
221093,PI,"6,504",0.6,0.344432%
221095,PI,"2,839",0.6,0.344432%
221097,PI,"2,694",0.6,0.344432%
221110,PI,"43,511",1.8,1.033295%
221120,PI,"20,902",1.2,0.688863%
221130,PI,"20,555",1.2,0.688863%
221135,PI,"4,899",0.6,0.344432%
221140,PI,"4,339",0.6,0.344432%
221150,PI,"3,023",0.6,0.344432%
221160,PI,"2,987",0.6,0.344432%
221170,PI,"4,365",0.6,0.344432%
